"location","latitude","longitude"
"Ontario May Roberts","44.033363","-116.9697"
"Mobile_Newport","48.186462","-117.04907"
"Pocono","41.0831","-75.3283"
"MMCA81010","40.735386","-122.22829"
"White Springs Plant","30.42603","82.79536"
"Monrovia","39.5756","-86.4778"
"MMCA81001","38.684418","-120.98818"
"Medford - Grant & Be","42.31411","-122.87923"
"MMCA81036","38.753113","-122.622185"
"Mobile_WhiteSalmon","45.732414","-121.49226"
"Mt Rainier- Jackson","46.7841","-121.7403"
"DCNearRoad","38.89475","-76.95343"
"Unit153","48.971195","-115.19503"
"Grand Junction - Pow","39.0636","-108.5611"
"Toms River","39.994907","-74.17045"
"Unit1029","41.72851","-122.52151"
"Pennsuco","25.899166","-80.382774"
"PM2.5 Mammoth Lakes","37.64576","-118.966484"
"Unit153","46.92688","-114.09615"
"Colorado College","38.848","-104.8286"
"Unit0216","39.714375","-105.123955"
"Calvert","38.53672","-76.617195"
"MMCA81038","39.79334","-123.269455"
"Rincon Valley School","38.48187","-122.67064"
"Neah Bay 2-Makah Tri","48.36606","-124.61005"
"Santa Rosa Fire Stat","38.43834","-122.67109"
"GBUAPCD EBAM @ Bento","37.817825","-118.47594"
"Lincoln","38.89","-121.3"
"ALTO","40.515","-78.3889"
"GBUAPCD EBAM @ Alpin","38.76629","-119.8076"
"Tioga County","41.6447","-76.9392"
"MMCA81042","38.510685","-122.80592"
"MMCA81014","35.408012","-120.546585"
"Hiawatha","41.15778","-108.619446"
"MILWAUKEE 16TH ST","43.0178","-87.9333"
"Waurika","34.2267","-98.0367"
"GT Craig","41.49219","-81.67855"
"MMCA82003","38.247314","-119.22007"
"MMCA81039","35.50351","-119.27255"
"MMCA82026","38.47276","-121.381134"
"MMCA81033","38.804195","-123.01814"
"West Alton","38.8725","-90.22639"
"MMNPS1031","40.80066","-124.158424"
"EASTKNOX","36.085","-83.7644"
"Rider University","40.283092","-74.742645"
"SLO Roberto","35.25947","-120.64449"
"Ouray","40.054848","-109.68737"
"GBUAPCD EBAM @ June","37.784363","-119.07373"
"MMCA81024","41.04711","-123.67522"
"Lawrenceville","40.4656","-79.9611"
"PM2.5 Woodfords EBAM","38.76557","-119.80734"
"Mobile_Cle Elum","47.19762","-120.95816"
"GBUAPCD EBAM @ Bridg","38.257687","-119.21848"
"MMCA81014","35.40798","-120.54669"
"Stratford","41.1519","-73.1036"
"Sheridan PD","44.815144","-106.95593"
"Lone Pine EBAM","36.60767","-118.062126"
"Coleville EBAM","38.54568","-119.47883"
"Charleston Public Wo","32.791","-79.959"
"Anderson","40.4531","-122.2978"
"GBUAPCD EBAM @ Lee V","37.956917","-119.12096"
"Unit1029","41.72856","-122.521545"
"MMCA81009","39.403774","-120.19579"
"Longview C19/C127","32.37868","-94.71181"
"Carrithers Middle Sc","38.1825","-85.5744"
"Unit1029","41.72853","-122.521545"
"Goleta","34.4453","-119.8278"
"LOCKELAND","36.1767","-86.7386"
"Marcus Hook","39.818714","-75.41397"
"MMCA82023","38.56106","-121.508125"
"Lompoc HS&P","34.7256","-120.4278"
"Unit0269","38.97931","-105.353004"
NULL,"41.103027","-81.496254"
"MMCA81006","41.839146","-122.85116"
"MARION","35.1967","-90.1911"
"Potlatch","46.921","-116.89625"
"North Holywood","34.181976","-118.36304"
"NorthAdams","42.702225","-73.11041"
"Plain_Mobile","47.7685","-120.66458"
"GBUAPCD EBAM @ Lone","36.60899","-118.05786"
"MMCA81033","38.507133","-122.47153"
"Wetumpka","32.538364","-86.232346"
"MMNPS1026","40.946785","-123.63649"
"NCORE","26.054047","-80.25761"
NULL,"27.83441","-82.66525"
"Unit153","48.97119","-115.19502"
"MMCA81024","41.04709","-123.67524"
"MMCA81010","40.735394","-122.22829"
"MMNPS1026","40.946796","-123.63651"
"OKC","35.4772","-97.4943"
"CASTLE H","34.364166","-77.83861"
"LAKE DUBAY","44.7072","-89.7697"
"MMCA81033","38.56049","-121.506775"
"Taft","39.12886","-84.50404"
"PM2.5 Mammoth Lakes","37.645714","-118.96664"
"Chelan-Woodin Ave","47.83861","-120.02306"
"Connecticut Hill","42.4006","-76.6538"
"GBUAPCD EBAM @ Lee V","37.956905","-119.121086"
"Cleveland Near Road","41.4409","-81.4949"
"MMNPS1026","40.946827","-123.63651"
"MMCA81016","41.30428","-123.53725"
"GREEN BAY E HIGH","44.5167","-87.9939"
"GBUAPCD EBAM @ Lone","36.608997","-118.0579"
"MMCA81030","38.5614","-121.508965"
"MMCA81033","34.390167","-119.50651"
"MMCA81010","38.933647","-119.9748"
"MMFRA1001","39.39647","-121.14392"
"MMCA81014","35.40787","-120.54667"
"WADE","35.15869","-78.72804"
"Unit1029","41.728584","-122.521545"
"MMCA81039","35.503456","-119.27255"
"RURAL RETREAT","36.8931","-81.255"
"Trenton","40.22242","-74.76317"
"MMCA81011","32.792118","-115.56308"
"GBUAPCD EBAM @ June","37.784397","-119.07362"
"GBUAPCD EBAM @ Woodf","38.765633","-119.80739"
NULL,"34.741367","-120.28012"
"Mobile_WhiteSalmon","45.732403","-121.49233"
"Unit1019","36.138367","-118.617195"
"GBUAPCD EBAM @ Bridg","38.257687","-119.21833"
"Alpine","32.842297","-116.768326"
"MMNPS1026","40.946808","-123.636536"
"Stillwater","43.0122","-73.6492"
"Lynnville","38.1944","-87.3414"
"Union","36.918243","-95.632126"
"MMNPS1031","40.800713","-124.15849"
"MMCA81044","41.04751","-123.67711"
"Bakersfield-Muni","35.3313","-119"
"Unit0269","38.97927","-105.35303"
"MMCA81014","35.4078","-120.546715"
"GBUAPCD EBAM @ Lone","36.609116","-118.05786"
"Iowa City, Hoover Sc","41.658195","-91.50347"
"MMCA81012","40.639606","-122.23835"
"Coleville EBAM","38.545628","-119.478806"
"PM2.5 Mammoth Lakes","37.64564","-118.966484"
"El Dorado","33.215","-92.6689"
"GBUAPCD EBAM @ Lee V","37.95694","-119.120895"
"BATES","38.1372","-85.5783"
"MMCA81033","38.560875","-121.50705"
"WY/KC","39.1175","-94.6356"
"MMFRA1001","39.396458","-121.14407"
"Mobile_Cle Elum","47.197556","-120.95827"
"PM2.5 Mammoth Lakes","37.645714","-118.966545"
"PM2.5 Mammoth Lakes","37.645813","-118.96642"
"GBUAPCD EBAM @ Alpin","38.7663","-119.80771"
"MMCA81010","38.933132","-119.971924"
"MMCA81033","34.390156","-119.50653"
"GBUAPCD EBAM @ Alpin","38.766277","-119.807625"
"Yelm-Northern Pacifi","46.9525","-122.5952"
"Prescott College","34.546665","-112.47611"
"St. Joseph","39.74167","-94.85833"
"MMCA82023","43.453598","69.17713"
"Coleville EBAM","38.545673","-119.47885"
"Unit1029","41.728626","-122.52153"
"BAYVIEW","35.428","-76.74"
"Leavenworth_Mobile","47.558495","-120.67275"
"PORT HURON","42.9533","-82.4564"
"MMCA81033","38.560852","-121.50713"
"Unit328","35.671535","-105.95568"
"Stuart","27.172459","-80.24069"
"MMCA81044","38.561356","-121.50909"
"Mobile_Newport","48.18643","-117.04898"
"HOLLAND","36.66525","-76.73078"
"Unit1019","36.138294","-118.61711"
"MMCA81046","38.507553","-122.47908"
"Shell Cut","36.3663","-117.8976"
"Hidden Valley School","38.473606","-122.70072"
"Unit386","35.687057","-105.8956"
"La Union","31.9306","-106.6306"
"Aberdeen-Division St","46.9772","-123.8317"
"Denver - NJH - 14th","39.7386","-104.9394"
"LANSING","42.76138","-84.56287"
"DYERSBURG","36.0528","-89.3819"
"Church","36.159637","-115.99626"
"Coweeta","35.0608","-83.4306"
"Shoshone Bannock Tri","42.589832","-112.458885"
"Mobile_Newport","48.186462","-117.049194"
"Williamson","43.2303","-77.1728"
"Colville-E 1st St","48.54469","-117.90322"
"Jersey City FH","40.725452","-74.05229"
NULL,"34.664944","-120.11743"
"MMCA81001","38.68433","-120.98825"
"Houston Bayland Park C53/A146","29.69573","-95.49922"
"Prineville - Davidso","44.299786","-120.84477"
"GBUAPCD EBAM @ Alpin","38.76626","-119.80756"
"GBUAPCD EBAM @ Crowl","37.362045","-118.39112"
"MMCA81033","38.804237","-123.01821"
"Unit153","48.971188","-115.19506"
"PM2.5 Woodfords EBAM","38.76557","-119.80745"
"NR-Georgia Tech","33.778316","-84.39142"
"1001","38.68433","-120.98823"
"Unit153","48.971264","-115.195114"
"GBUAPCD EBAM @ Woodf","38.76572","-119.80745"
"MMCA81036","38.753113","-122.622246"
"GBUAPCD EBAM @ Lee V","37.95696","-119.12098"
"Unit1019","36.138294","-118.61722"
"MMFRA1001","39.396416","-121.14379"
"MMCA81033","38.506554","-122.47144"
"MMCA81044","38.561474","-121.50907"
"MMCA81037","40.6688","-120.78747"
"James Town Mobile","41.55643","-109.53044"
"Patterson Park","41.106487","-81.50355"
"MMCA81006","41.839176","-122.85123"
"Unit1029","41.72869","-122.52191"
"Cle Elum_Mobile","47.19748","-120.95827"
"Towanda","41.705227","-76.512726"
"GBUAPCD EBAM @ Lone","36.608955","-118.05788"
"MMCA81033","38.560833","-121.50705"
"THOMAS","40.244953","-88.18818"
"MMCA81027","41.79635","-123.37535"
"MMNPS1031","40.800777","-124.15851"
"Copper View","40.598057","-111.894165"
"Sebree","37.65438","-87.51143"
"MMCA81024","41.04712","-123.6752"
"PM2.5 Mammoth Lakes","37.6458","-118.96653"
"Loudonville","42.6769","-73.7556"
"McCall","44.890198","-116.1065"
"Seattle-South Park","47.5309","-122.3208"
"Temporary PM2.5","35.32121","-120.6824"
"Garden Valley","44.1045","-115.97239"
"Branson","36.70765","-93.22181"
"Vallejo","38.10251","-122.237976"
"MMNPS1031","40.800743","-124.15849"
"Howard #3","33.368916","-79.296616"
"Mojave - 923 Poole S","35.05045","-118.14778"
"Dayville","37.9536","-87.29"
"Rotary Park","26.5475","-81.9797"
"Mobile_Newport","48.18652","-117.049194"
"MMCA81010","40.700996","-122.33731"
"Columbia Falls","48.363693","-114.18927"
"MMCA81015","38.610924","-122.86886"
"Cle Elum_Mobile","47.197567","-120.95825"
"Newport_Mobile","48.186474","-117.04907"
"Rio Vista","38.18839","-121.70564"
"PM2.5 Woodfords EBAM","38.765526","-119.807365"
"BAYROAD","30.4744","-88.1411"
"Carthage","37.19822","-94.31702"
"ASHBURN","39.02473","-77.48925"
"GBUAPCD EBAM @ Crowl","37.56673","-118.742"
"Eastman Ross N Robin","36.532616","-82.516304"
"La Grande Hall & N S","45.323624","-118.078064"
"GBUAPCD EBAM @ Crowl","37.566814","-118.74195"
"Jackson","35.705338","-88.81959"
"MMNPS1027","41.75601","-124.20342"
"MMCA81039","35.503456","-119.27254"
"GBUAPCD EBAM 1","37.956593","-119.120575"
"GBUAPCD EBAM @ Woodf","38.765602","-119.80741"
"Temple Georgia C1045","31.122526","-97.43116"
"MMCA81042","38.510727","-122.80603"
"GBUAPCD EBAM @ Alpin","38.76626","-119.80765"
"PM2.5 Mammoth Lakes","37.645855","-118.96638"
"MMCA81010","38.933197","-119.97171"
"MAPAZURE","48.9477","-122.1471"
"MMCA81033","38.560703","-121.50705"
"MMNPS1027","40.551994","-124.125786"
"MMCA82063","39.484787","-121.22516"
"Bridgeport EBAM","38.247723","-119.22749"
"Yellowstone- Old Fai","44.373055","-110.83083"
"GBUAPCD EBAM @ Lee V","37.956875","-119.12083"
"MMCA81026","41.528053","-122.36443"
"Long Creek","34.805","-83.2375"
"MMCA81033","38.804226","-123.01819"
"MMCA81033","34.390137","-119.506424"
"MMCA81033","34.390125","-119.50645"
"MMCA81006","38.765827","-120.59592"
"Hannover","47.1858","-101.4281"
"Walters","34.3469","-98.3075"
"Unit153","48.97119","-115.195114"
"Houston Croquet C409","29.62389","-95.47417"
"MMCA81010","40.50523","-122.543304"
"Mojave - 923 Poole S","35.0506","-118.1464"
"MMCA81051","35.527134","-120.52882"
"MMNPS1031","40.80068","-124.15851"
"Unit1027","36.13588","-118.81104"
"GBUAPCD EBAM @ Lone","36.608322","-118.05404"
"FRANCONIA","38.7717","-77.1089"
"Bernalillo","35.2994","-106.5483"
"GBUAPCD EBAM @ Alpin","38.76633","-119.80771"
"MMNPS1031","40.80068","-124.158554"
"GBUAPCD EBAM @ Crowl","37.56669","-118.74201"
"Ponca City","36.69719","-97.081276"
"PM2.5 Mammoth Lakes","37.64578","-118.96646"
"Eastwood","33.41046","-112.00264"
"GBUAPCD EBAM @ June","37.784374","-119.07365"
"East Chicago - Marin","41.653446","-87.43543"
"Coleville EBAM","38.54564","-119.478806"
"Warner Robins","32.6056","-83.5979"
"Coleville EBAM","38.545692","-119.478806"
"CORBIN","38.20087","-77.37742"
"MMNPS1031","40.800724","-124.158554"
"GBUAPCD EBAM @ Bento","37.817837","-118.47592"
"Porterville-NFS","36.0319","-119.055"
"South Reno","39.46922","-119.77535"
"MMCA81009","39.40388","-120.19579"
"Popham Beach SP","43.73628","-69.79765"
"Lone Pine EBAM","36.607292","-118.05464"
"Cave Creek","33.8217","-112.0174"
"Bullhead City","35.16611","-114.56611"
"Pocatello Garrett an","42.8767","-112.4603"
"Lone Pine Paiute/Sho","36.5975","-118.04"
"Azusa","34.1356","-117.9228"
"BCSP","39.8172","-75.5639"
"White Sulphur Spring","46.502903","-110.90627"
"Temporary PM2.5 Cres","35.526646","-120.52137"
"Roosvelt","40.2943","-110.009"
"PM2.5 Mammoth Lakes","37.645588","-118.96659"
"Glacier NP","48.5103","-113.9956"
"GBUAPCD EBAM @ June","37.7843","-119.07366"
"Catawba Indian Natio","34.91263","-80.87428"
"GBUAPCD EBAM @ Bento","37.817776","-118.47585"
"MMCA81011","32.79214","-115.56304"
"Thousand Oaks - Moor","34.21","-118.8694"
"Portland Humboldt Sc","45.558083","-122.67098"
"GBUAPCD EBAM @ Bridg","38.257538","-119.21857"
"MMCA81015","38.610893","-122.86893"
"Freels","35.965","-84.2231"
"ALSIP","41.6708","-87.7325"
"MMCA81033","34.390095","-119.506294"
"Melbourne","28.0542","-80.6283"
"Santa Ynez","34.60582","-120.07506"
"Costa Mesa - Mesa Ve","33.6744","-117.9294"
"REIBOLD","39.757835","-84.191666"
"GBUAPCD EBAM @ Lee V","37.96493","-119.128296"
"Paradise - Airport","39.70845","-121.61731"
"Cle Elum_Mobile","47.197556","-120.958336"
"GBUAPCD EBAM @ Crowl","37.56676","-118.74195"
"GBUAPCD EBAM @ Bridg","38.257526","-119.21891"
"MMCA81026","41.528072","-122.3645"
"Puna E Station","19.4583","-154.8833"
"WADE","35.158688","-78.728035"
"Bklyn - PS274","40.6944","-73.9286"
"GBUAPCD EBAM @ June","37.7843","-119.07365"
"El Do Springs","37.70097","-94.03474"
"Fairgrounds","32.0475","-110.7739"
"Myton","40.2169","-110.1823"
"GBUAPCD EBAM @ Alpin","38.76631","-119.80752"
"MMCA81024","41.04711","-123.6752"
"Eloy","32.75764","-111.55486"
"SCHILPRK","41.965","-87.8761"
"MMNPS1026","40.946827","-123.636444"
"Santa Barbara","34.42775","-119.69091"
"GBUAPCD EBAM @ Bridg","38.25758","-119.21844"
"Madisonville","30.4293","-90.1997"
"Unit1019","36.138348","-118.61711"
"Mannford","36.1053","-96.3608"
"Princess Anne","38.17654","-75.70149"
"1008","38.67386","-120.9434"
"Sioux City, Neal Nor","42.32758","-96.368195"
"Mobile_WhiteSalmon","45.73239","-121.492355"
"Fayetteville","36.011703","-94.167435"
"CHIWAUKEE","42.5047","-87.8111"
"CHARLSTN","37.122562","-93.26316"
"MMNPS1027","40.552975","-124.12371"
"Shadyside PSD","39.9679","-80.7464"
"Parsons","39.0905","-79.6617"
"MMCA81009","39.40385","-120.19579"
"Unit1019","36.13826","-118.617065"
"Laird Eng Bldg","41.23172","-80.80116"
"Payson Well Site","34.22934","-111.3297"
"GBUAPCD EBAM @ Woodf","38.765614","-119.80739"
"Unit0269","38.979237","-105.353035"
"Cle Elum_Mobile","47.19758","-120.95827"
"Lone Pine EBAM","38.24774","-119.22747"
"GBUAPCD EBAM @ Lee V","37.360725","-118.33078"
"Great Plains","34.74583","-98.9677"
"Dutchtown","30.2294","-90.9656"
"Ashton","33.0078","-80.965"
"MMCA81016","41.304302","-123.537224"
"MMNPS1017","41.426792","-122.381065"
"Lone Pine EBAM","36.60726","-118.05468"
"Lompoc H Street","34.6378","-120.4567"
"Coleville EBAM","38.545628","-119.47885"
"Newport_Mobile","48.18651","-117.04907"
"MMCA81015","38.610966","-122.86886"
"MMCA81014","35.407894","-120.54667"
"Buckeye","33.37","-112.6207"
"Twisp-Glover St","48.3645","-120.1211"
NULL,"38.561302","-121.50885"
"Unit1029","41.728607","-122.521545"
"PEORIA_J","40.6978","-89.5889"
"GBUAPCD EBAM @ Bridg","38.257687","-119.21831"
"GBUAPCD EBAM @ Crowl","37.566677","-118.742"
"MMCA81012","40.63963","-122.238266"
"GBUAPCD EBAM @ Bridg","38.25755","-119.21853"
"GBUAPCD EBAM @ Bento","37.81731","-118.475296"
"Hidden Valley School","38.473595","-122.7007"
"Rincon Valley School","38.481876","-122.67068"
"PM2.5 Woodfords EBAM","38.765514","-119.80745"
"ARNOLD","38.44858","-90.39844"
"Santa Rosa Fire Stat","38.43833","-122.671104"
"Sherwood - Lasich Ln","45.402447","-122.85444"
"Unit1029","41.7285","-122.52157"
"Brewster","40.712776","-81.598335"
"PM2.5 Mammoth Lakes","37.64578","-118.96661"
"GBUAPCD EBAM @ Woodf","38.765633","-119.807434"
"MMCA81033","38.561005","-121.50718"
"PM2.5 Mammoth Lakes","37.64576","-118.96661"
"MMCA81044","41.047497","-123.67706"
"Mobile_Cle Elum","47.197502","-120.958206"
"Cooley Canal","41.669003","-83.28717"
"FAIRFIELD","33.4856","-86.915"
"Unit153","48.971157","-115.19501"
"GBUAPCD EBAM @ Woodf","38.765614","-119.807365"
"MMCA81023","38.219902","-122.26701"
"PM2.5 Mammoth Lakes","37.64578","-118.96659"
"HAZ2","37.2831","-83.2203"
"Mobile-Goldendale","45.815777","-120.813644"
"MMCA81024","41.047077","-123.67513"
"MMCA81036","38.75316","-122.62227"
"MMCA81010","40.73535","-122.22829"
"MMNPS1026","40.946945","-123.63642"
"MMCA81010","40.70102","-122.33731"
"GBUAPCD EBAM @ Bridg","38.257687","-119.21827"
"GBUAPCD EBAM @","37.81726","-118.47534"
"Middleport","43.2189","-78.4792"
"FLINT","43.0289","-83.6694"
"PURCHASE","35.587143","-83.07416"
"Unit153","48.97118","-115.195145"
"MMCA81014","35.407936","-120.54662"
"Unit0269","38.979286","-105.35305"
"MMNPS1026","40.946873","-123.63649"
"MMCA81038","39.79338","-123.2695"
"WAUKESHA - CLEVELAND","43.0203","-88.215"
"COLOMA","42.1978","-86.3097"
"WIND CAVE","43.557613","-103.48366"
"W OWEN SCH","35.0414","-78.9531"
"MMFRA1001","39.396362","-121.14405"
"Seattle-10th & Welle","47.59722","-122.319725"
"Unit153","48.97114","-115.19503"
"South Scottsdale","33.4797","-111.9172"
"MMNPS1027","40.102867","-123.78935"
"Tacoma-S 36th St","47.22634","-122.46256"
"MMCA81014","35.408794","-120.54534"
"Casa Grande Downtown","32.877583","-111.85222"
"MMFRA1001","39.396328","-121.14373"
"Pasadena","34.13263","-118.127144"
"Cle Elum_Mobile","47.197533","-120.95825"
"Bklyn - PS 314","40.64182","-74.01871"
"GBUAPCD EBAM @ Lone","36.609043","-118.05788"
"Houston Aldine C8","29.9011","-95.3261"
"MMCA81015","38.610893","-122.86884"
"GBUAPCD EBAM @ Lone","36.60903","-118.057945"
"UTICA","43.0994","-75.225"
"Unit1027","36.135887","-118.81102"
"GBUAPCD EBAM @ Crowl","37.568512","-118.739525"
"ROCK_IS","41.5144","-90.5172"
"MMCA81026","41.52804","-122.36441"
"BAY CITY","43.5714","-83.8908"
"BVILLE","36.5408","-82.4258"
"Fl. Baptist Children","28.0294","-81.9719"
"Soda Springs Neph","42.65167","-111.61472"
"MMCA81033","38.56081","-121.50713"
"Plain_Mobile","47.76861","-120.66445"
"Vichy Elementary Sch","38.33499","-122.257965"
"MMCA81033","38.55876","-121.50643"
"PM2.5 Mammoth Lakes","37.64563","-118.96683"
"Vichy Elementary Sch","38.334957","-122.257965"
"GBUAPCD EBAM @ Alpin","38.766247","-119.807686"
"GBUAPCD EBAM @ Lone","36.609043","-118.0579"
"GBUAPCD EBAM @ Woodf","38.765656","-119.80739"
"Greenwich","41.0036","-73.5853"
"MMFRA1001","39.075764","-121.63416"
"MMNPS1027","40.102757","-123.793884"
"Diablo","33.3961","-111.968"
"GBUAPCD EBAM @ Alpin","38.766266","-119.80756"
"MMNPS1026","40.94671","-123.63655"
"MMCA81046","38.507572","-122.47896"
"FRYPAN","35.379166","-82.7925"
"GBUAPCD EBAM @ Crowl","37.566837","-118.74195"
"MMFRA1001","39.439705","-121.07118"
"Casino Center","36.13988","-115.175575"
"Glenpool","35.9525","-96.0033"
"TIDEWATER COMM. COLL","36.9033","-76.4386"
"Unit0269","38.979244","-105.353"
"MMCA81001","38.684364","-120.98823"
"MMCA81027","41.79635","-123.375374"
"Mobile-Goldendale","45.815823","-120.81369"
"MMCA81016","41.30427","-123.5372"
"MMCA82012","39.79337","-123.26948"
"GBUAPCD EBAM @ June","37.784428","-119.07365"
"MMCA82023","38.560886","-121.50748"
"MMCA81033","38.80429","-123.01825"
"Penn State","40.7208","-77.9319"
"SCOTTVILLE","43.9533","-86.2944"
"Rocky Creek","39.331913","-94.58084"
"Ft Caroline","30.367222","-81.59417"
"Hillcrest HS","37.256138","-93.29989"
"MMCA81006","41.83911","-122.85118"
"PM2.5 Mammoth Lakes","37.645683","-118.96651"
"Mobile_Plain","47.768513","-120.664536"
"MMCA81006","38.765827","-120.595894"
"MMFRA1001","39.396404","-121.1439"
"GBUAPCD EBAM @ Lee V","37.360767","-118.330864"
"GBUAPCD EBAM @ Bridg","38.25759","-119.218376"
"Humbolt Mountain - T","33.9828","-111.7987"
"MMCA81010","40.735416","-122.228264"
"VAFB South Base","34.5961","-120.6303"
"OAK PARK","42.4631","-83.1833"
"V_VIEW","26.0732","-80.3386"
"Mobile_Newport","48.186485","-117.04913"
"Indpls-Harding St","39.749027","-86.18627"
"Cove - City Hall","45.300884","-117.8129"
"MMCA81051","35.527252","-120.52865"
"MMCA81014","35.408173","-120.54669"
"Felton Cal-Fire","37.0481","-122.0746"
"Newnan","33.4039","-84.7461"
"W OWEN SCH","35.041416","-78.95311"
"Rose Elementary","32.1731","-110.9797"
"Visalia - W Ashland","36.30815","-119.3129"
"MMFRA1001","39.39648","-121.14397"
"MMCA81033","38.56107","-121.5072"
"GBUAPCD EBAM @ Crowl","37.560184","-118.75094"
"NR-285","33.698612","-84.272606"
"Globeville","39.78562","-104.98847"
"Mobile-Goldendale","45.815746","-120.81375"
"Juliaetta","46.57873","-116.70896"
"Coleville EBAM","38.54565","-119.478874"
"MMFRA1001","39.43974","-121.07111"
"MMCA81010","38.933132","-119.97171"
"Fallon","39.47247","-118.78362"
"MMCA81033","38.50721","-122.471596"
"Mobile_WhiteSalmon","45.732403","-121.49231"
